inquiry_id,text,label
TR02036,안녕하세요. 휴대폰 소액결제 한도가 초과됐다는데 다른 방법은 없나요? 감사합니다.,주문결제
TR02037,안녕하세요. 재입고되면 가격이 오르나요? 지금이랑 같은 가격일까요? 확인 부탁드립니다.,재입고
TR02038,안녕하세요. 현금영수증 신청을 깜빡했는데 사후 발급 가능한가요? 빠른 답변 부탁드려요.,주문결제
TR02039,수고 많으세요. 아직 상품 준비중이던데 지금 취소하면 바로 되나요?,취소
TR02040,문의드립니다. 주문 직후인데 결제 취소 처리하면 카드 승인도 같이 취소되나요? 감사합니다.,취소
TR02041,수고 많으세요. 받아보니 생각보다 커서 반품하고 싶어요. 어떻게 신청하나요?,반품
TR02042,수고 많으세요. 어제 결제했는데 아직 배송 시작도 안 했어요. 송장번호 언제 나오나요? 빠른 답변 부탁드려요.,배송문의
TR02043,안녕하세요. 발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요?,취소
TR02044,냄새가 너무 심해서 못 쓰겠어요. 반품 처리해 주세요.,반품
TR02045,다른 색으로 바꾸고 싶은데 그 색이 더 비싸면 차액만 내면 되나요?,교환
TR02046,안녕하세요. 두 번에 나눠서 받기로 했는데 나머지 상품은 언제 출발해요? 확인 부탁드립니다.,배송문의
TR02047,해외카드로도 결제가 되나요? 자꾸 승인 거절이 떠요. 빠른 답변 부탁드려요.,주문결제
TR02048,안녕하세요. 같은 상품 다른 색상으로 교환도 되나요? 감사합니다.,교환
TR02049,수고 많으세요. 환불은 됐다는데 부분 금액만 들어와서 나머지가 궁금해요. 빠른 답변 부탁드려요.,환불
TR02050,수고 많으세요. 발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요? 빠른 답변 부탁드려요.,취소
TR02051,문의드립니다. 골드 등급 되려면 얼마나 더 사야 하나요?,회원멤버십
TR02052,수고 많으세요. 반품한 상품 회수된 지 일주일 넘었는데 환불이 아직 안 됐어요. 빠른 답변 부탁드려요.,환불
TR02053,수고 많으세요. 결제할 때 입력한 배송메모가 사라졌는데 다시 등록되나요?,주문결제
TR02054,환불 처리됐다고 문자 왔는데 통장에 아직 안 들어왔어요. 빠른 답변 부탁드려요.,환불
TR02055,문의드립니다. 배송 추적상 다른 동네로 가 있는 것 같은데 오배송 아닌가요?,배송문의
TR02056,색상이 화면이랑 너무 달라서 반품할게요. 확인 부탁드립니다.,반품
TR02057,반품 접수만 하면 알아서 회수 기사님이 오시는 거죠? 감사합니다.,반품
TR02058,수고 많으세요. 포인트가 분명 있는데 결제할 때 사용 가능 금액이 0으로 떠요. 빠른 답변 부탁드려요.,주문결제
TR02059,문의드립니다. 탈퇴했다가 다시 가입하면 예전 등급이 유지되나요?,회원멤버십
TR02060,"문의드립니다. 반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요? 감사합니다.",반품
TR02061,택배 박스가 찌그러져서 왔는데 안에 내용물은 괜찮을지 걱정돼요. 빠른 답변 부탁드려요.,배송문의
TR02062,안녕하세요. 인기 상품이라 그런지 늘 없네요. 재입고 주기가 어떻게 되나요? 빠른 답변 부탁드려요.,재입고
TR02063,수고 많으세요. 간편결제로 했는데 승인 문자만 오고 주문은 안 들어갔어요. 감사합니다.,주문결제
TR02064,안녕하세요. 신발 좌우 사이즈가 달라서 정상 제품으로 교환하고 싶어요. 감사합니다.,교환
TR02065,문의드립니다. 회원정보에 주소를 여러 개 저장해둘 수 있나요? 빠른 답변 부탁드려요.,회원멤버십
TR02066,문의드립니다. 현금영수증 신청을 깜빡했는데 사후 발급 가능한가요? 감사합니다.,주문결제
TR02067,안녕하세요. 키 170인데 이 바지 기장이 어느 정도 올까요?,상품정보
TR02068,안녕하세요. 공동현관 비밀번호를 배송메모에 적었는데 기사님께 전달되나요? 빠른 답변 부탁드려요.,배송문의
TR02069,쿠폰 잘못 써서 취소하고 다시 제대로 적용해서 주문할게요.,취소
TR02070,수고 많으세요. 키 170인데 이 바지 기장이 어느 정도 올까요? 확인 부탁드립니다.,상품정보
TR02071,지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요. 빠른 답변 부탁드려요.,배송문의
TR02072,"반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요? 확인 부탁드립니다.",반품
TR02073,수고 많으세요. 비밀번호가 기억이 안 나서 로그인을 못 하겠어요. 빠른 답변 부탁드려요.,회원멤버십
TR02074,안녕하세요. 기프트카드로 산 건데 환불도 기프트카드로만 되나요? 확인 부탁드립니다.,환불
TR02075,안녕하세요. 필터는 어디서 따로 구매하나요? 교체 주기는 얼마예요?,상품정보
TR02076,이 화장품 성분에 향료가 들어 있나요? 민감성 피부라서요. 감사합니다.,상품정보
TR02077,문의드립니다. 색은 마음에 드는데 기장이 길어서 짧은 옵션으로 교환되나요? 빠른 답변 부탁드려요.,교환
TR02078,문의드립니다. 배송 추적상 다른 동네로 가 있는 것 같은데 오배송 아닌가요? 확인 부탁드립니다.,배송문의
TR02079,해외카드로도 결제가 되나요? 자꾸 승인 거절이 떠요.,주문결제
TR02080,친구 추천 코드는 어디에 입력하고 혜택은 뭔가요?,회원멤버십
TR02081,한 번 신어봤는데 사이즈가 영 아니라 반품하려고요. 빠른 답변 부탁드려요.,반품
TR02082,안녕하세요. 선물포장 서비스 되나요? 메시지 카드도 넣을 수 있어요?,기타
TR02083,문의드립니다. 같은 상품 다른 색상으로 교환도 되나요?,교환
TR02084,문의드립니다. 주문 넣은 거 취소할게요. 다른 상품으로 새로 주문하려고요. 확인 부탁드립니다.,취소
TR02085,환불 계좌를 바꾸고 싶은데 어떻게 하나요? 확인 부탁드립니다.,환불
TR02086,안녕하세요. 할인 적용 전 금액으로 결제됐어요. 차액 어떻게 되나요? 감사합니다.,주문결제
TR02087,상품이 마음에 안 들 것 같아서 받기 전에 미리 취소할게요. 확인 부탁드립니다.,취소
TR02088,문의드립니다. 방금 주문했는데 아직 발송 전이면 전체 취소하고 싶어요.,취소
TR02089,수고 많으세요. 지금 출고됐나요? 빠른배송으로 받아볼 수 있는지 궁금해요. 확인 부탁드립니다.,배송문의
TR02090,수고 많으세요. 한 번에 다 품절돼서 그러는데 보통 얼마 만에 다시 채워지나요? 빠른 답변 부탁드려요.,재입고
TR02091,결제 수단을 카드에서 계좌이체로 바꾸고 싶은데 가능한가요?,주문결제
TR02092,한 번 신어봤는데 사이즈가 영 아니라 반품하려고요.,반품
TR02093,수고 많으세요. 전에 쓰던 제품이랑 호환되는 규격인지 확인하고 싶어요.,상품정보
TR02094,출고 전이라고 안내받았는데 취소 접수 좀 서둘러 주세요.,취소
TR02095,안녕하세요. 전에 쓰던 제품이랑 호환되는 규격인지 확인하고 싶어요. 감사합니다.,상품정보
TR02096,문의드립니다. 광고 문자 수신 거부하고 싶은데 어떻게 하나요? 빠른 답변 부탁드려요.,기타
TR02097,문의드립니다. 주문 두 건인데 같이 묶어서 한 번에 보내주실 수 있어요? 빠른 답변 부탁드려요.,배송문의
TR02098,수고 많으세요. 리뷰 이벤트 당첨자 발표는 언제 어디서 확인하나요?,기타
TR02099,택은 안 뗐고 한 번도 안 입었어요. 반품 접수해 주세요. 빠른 답변 부탁드려요.,반품
TR02100,안녕하세요. 은행 점검 시간이라 입금이 안 됐는데 주문이 취소될까 봐 걱정돼요. 확인 부탁드립니다.,주문결제
TR02101,반품한 상품 회수된 지 일주일 넘었는데 환불이 아직 안 됐어요. 감사합니다.,환불
TR02102,안녕하세요. 주문서에서 수량을 잘못 넣어 결제됐어요. 금액 정정이 되나요? 빠른 답변 부탁드려요.,주문결제
TR02103,수고 많으세요. 본인인증이 자꾸 실패하는데 다른 방법으로 인증할 수 있나요? 빠른 답변 부탁드려요.,회원멤버십
TR02104,협업이나 입점 문의는 어디로 연락드리면 되나요? 빠른 답변 부탁드려요.,기타
TR02105,안녕하세요. 할부로 결제하고 싶은데 몇 개월까지 무이자 되나요? 감사합니다.,주문결제
TR02106,다음 입고 물량은 언제쯤 풀리는지 대략이라도 알 수 있을까요?,재입고
TR02107,색상이 모니터마다 다르게 보이던데 실제 톤이 어떤가요? 확인 부탁드립니다.,상품정보
TR02108,문의드립니다. 리뷰 이벤트 당첨자 발표는 언제 어디서 확인하나요?,기타
TR02109,수고 많으세요. 해외 배송도 되나요? 외국에 있는 가족에게 보내려고요. 빠른 답변 부탁드려요.,기타
TR02110,카드 할부로 샀는데 환불하면 할부도 자동으로 취소되나요? 빠른 답변 부탁드려요.,환불
TR02111,문의드립니다. 고객센터 운영 시간이 어떻게 되나요? 주말에도 상담되나요? 확인 부탁드립니다.,기타
TR02112,옵션을 잘못 선택해서 다른 사이즈로 바꿔주실 수 있나요? 빠른 답변 부탁드려요.,교환
TR02113,"반품 회수 박스는 따로 준비해야 하나요, 원래 박스 쓰면 되나요?",반품
TR02114,건조기에 돌려도 줄어들지 않나요?,상품정보
TR02115,문의드립니다. 이 신발 발볼 넓은 편인가요? 평소 발볼 넓은데요. 확인 부탁드립니다.,상품정보
TR02116,수고 많으세요. 취소 처리는 됐다는데 결제 금액 환불은 언제 들어오나요? 감사합니다.,환불
TR02117,문의드립니다. 세금계산서 발행되나요? 결제할 때 사업자 정보 넣는 데가 없어요. 빠른 답변 부탁드려요.,주문결제
TR02118,안녕하세요. 기부 캠페인 참여하려면 어떻게 하면 되나요?,기타
TR02119,문의드립니다. 필터는 어디서 따로 구매하나요? 교체 주기는 얼마예요? 빠른 답변 부탁드려요.,상품정보
TR02120,수고 많으세요. 방송에 나온 그 상품 어디서 찾는지 검색이 안 돼요.,기타
TR02121,수고 많으세요. 현금영수증 발급된 건인데 환불하면 그것도 취소되나요? 확인 부탁드립니다.,환불
TR02122,발송 준비중이라고 떠도 지금 바로 취소 막아주실 수 있나요?,취소
TR02123,제주도인데 배송 며칠 걸려요? 도착 예정일 알려주세요. 빠른 답변 부탁드려요.,배송문의
TR02124,문의드립니다. 유통기한이 임박한 게 와서 반품하고 싶은데 가능할까요? 감사합니다.,반품
TR02125,문의드립니다. 가지고 있는 쿠폰이 결제창에서 적용이 안 돼요. 왜 그럴까요? 감사합니다.,주문결제
TR02126,안녕하세요. 본인인증이 자꾸 실패하는데 다른 방법으로 인증할 수 있나요? 빠른 답변 부탁드려요.,회원멤버십
TR02127,전압이 220V 맞나요? 해외에서도 쓸 수 있는지 궁금해요. 확인 부탁드립니다.,상품정보
TR02128,수고 많으세요. 아직 상품 준비중이던데 지금 취소하면 바로 되나요? 확인 부탁드립니다.,취소
TR02129,안녕하세요. 선물포장 서비스 되나요? 메시지 카드도 넣을 수 있어요? 빠른 답변 부탁드려요.,기타
TR02130,문의드립니다. 반품 다 됐는데 배송비가 차감돼서 환불됐네요. 왜 그런가요?,환불
TR02131,작동이 안 되는 불량이라 반품하려는데 어떤 증빙이 필요한가요? 빠른 답변 부탁드려요.,반품
TR02132,아이디가 기억이 안 나는데 찾을 수 있을까요? 확인 부탁드립니다.,회원멤버십
TR02133,이사 가서 주소가 바뀌었는데 출고 전에 변경 부탁드려요.,배송문의
TR02134,수고 많으세요. 택배사 어디로 오나요? 부재중이라 경비실에 맡겨주실 수 있나요?,배송문의
TR02135,수고 많으세요. 사이즈가 안 맞아서 한 치수 큰 걸로 교환하고 싶어요.,교환
TR02136,수고 많으세요. 택배사 어디로 오나요? 부재중이라 경비실에 맡겨주실 수 있나요? 감사합니다.,배송문의
TR02137,배송지가 잘못돼서 그냥 취소하고 새로 주문하는 게 빠를까요?,취소
TR02138,수고 많으세요. 반품 접수만 하면 알아서 회수 기사님이 오시는 거죠? 확인 부탁드립니다.,반품
TR02139,장바구니에 잘못 담긴 게 결제돼서 바로 취소하려고요. 감사합니다.,취소
TR02140,수고 많으세요. 두께가 어느 정도예요? 겨울에 입어도 따뜻할까요?,상품정보
TR02141,안녕하세요. S로 받았는데 M으로 교환 가능할까요? 추가 비용 있나요?,교환
TR02142,수고 많으세요. 결제하다가 오류 나서 두 번 눌렀는데 두 번 결제된 것 같아요.,주문결제
TR02143,문의드립니다. 불량이라 같은 걸로 교환 원해요. 교환 배송비는 안 드는 거죠?,교환
TR02144,문의드립니다. 제품에 하자가 있어서 반품하려는데 회수는 언제 오나요?,반품
